caso sem troca
iteração	 vencidas	 perdidas	 porcentagem	
49109	16126	32983	0.32837158158382374
49110	16126	32984	0.3283648951333741
49111	16126	32985	0.3283582089552239
49112	16126	32986	0.32835152304935655
49113	16126	32987	0.3283448374157555
49114	16127	32987	0.32835851284766054
49115	16127	32988	0.3283518273439886
49116	16128	32988	0.32836550207671633
49117	16128	32989	0.3283588167029745
49118	16129	32989	0.3283724907365935
49119	16129	32990	0.3283658054927828
49120	16129	32991	0.32835912052117266
49121	16130	32991	0.32837279371348305
49122	16130	32992	0.32836610887178863
49123	16130	32993	0.32835942430226167
49124	16130	32994	0.32835274000488557
49125	16130	32995	0.3283460559796438
49126	16131	32995	0.3283597280462484
49127	16131	32996	0.32835304415087424
49128	16131	32997	0.32834636052760136
49129	16131	32998	0.3283396771764131
49130	16131	32999	0.3283329940972929
49131	16132	32999	0.3283466650383668
49132	16132	33000	0.3283399820890662
49133	16132	33001	0.3283332994118006
49134	16132	33002	0.3283266170065535
49135	16133	33002	0.3283402869644856
49136	16133	33003	0.3283336046890264
49137	16133	33004	0.32832692268555264
49138	16133	33005	0.32832024095404777
49139	16134	33005	0.328333909928977
49140	16134	33006	0.3283272283272283
49141	16134	33007	0.3283205469974156
49142	16134	33008	0.3283138659395222
49143	16134	33009	0.3283071851535315
49144	16134	33010	0.328300504639427
49145	16134	33011	0.32829382439719196
49146	16134	33012	0.3282871444268099
49147	16135	33012	0.3283008118501638
49148	16135	33013	0.32829413200944085
49149	16135	33014	0.328287452440538
49150	16136	33014	0.32830111902339776
49151	16136	33015	0.3282944395841387
49152	16137	33015	0.32830810546875
49153	16137	33016	0.32830142615913577
49154	16137	33017	0.32829474712129225
49155	16137	33018	0.3282880683552029
49156	16137	33019	0.32828138986085115
49157	16138	33019	0.3282950546209085
49158	16138	33020	0.32828837625615365
49159	16139	33020	0.3283020403181513
49160	16140	33020	0.32831570382424735
49161	16141	33020	0.3283293667744757
49162	16142	33020	0.32834302916887026
49163	16142	33021	0.3283363505074955
49164	16142	33022	0.3283296721178098
49165	16142	33023	0.3283229939997966
49166	16142	33024	0.32831631615343937
49167	16142	33025	0.3283096385787215
49168	16142	33026	0.3283029612756264
49169	16143	33026	0.3283166222619944
49170	16143	33027	0.32830994508846856
49171	16144	33027	0.3283236053771532
49172	16145	33027	0.3283372651102253
49173	16145	33028	0.3283305879242674
49174	16145	33029	0.3283239110098833
49175	16146	33029	0.3283375699034062
49176	16146	33030	0.3283308931185944
49177	16146	33031	0.3283242166053236
49178	16147	33031	0.32833787465940056
49179	16148	33031	0.3283515321580349
49180	16149	33031	0.32836518910126067
49181	16149	33032	0.32835851243366343
49182	16149	33033	0.32835183603757473
49183	16149	33034	0.3283451599129781
49184	16149	33035	0.3283384840598569
49185	16150	33035	0.32835213988004475
49186	16150	33036	0.3283454641564673
49187	16150	33037	0.3283387887043324
49188	16151	33037	0.32835244368545174
49189	16152	33037	0.32836609811136636
49190	16152	33038	0.32835942264687945
49191	16153	33038	0.3283730763757598
49192	16154	33038	0.32838672954952025
49193	16155	33038	0.32840038216819467
49194	16156	33038	0.32841403423181686
49195	16156	33039	0.32840735847138935
49196	16156	33040	0.3284006829823563
49197	16156	33041	0.3283940077647011
49198	16157	33041	0.32840765884792067
49199	16158	33041	0.32842130937620684
49200	16158	33042	0.3284146341463415
49201	16159	33042	0.3284282839779679
49202	16159	33043	0.3284216088776879
49203	16159	33044	0.32841493404873684
49204	16159	33045	0.3284082594910983
49205	16159	33046	0.3284015852047556
49206	16159	33047	0.32839491118969233
49207	16160	33047	0.32840855975775807
49208	16160	33048	0.3284018858722159
49209	16160	33049	0.3283952122579203
49210	16161	33049	0.32840885998780733
49211	16161	33050	0.3284021865030176
49212	16161	33051	0.3283955132894416
49213	16162	33051	0.32840916018125293
49214	16163	33051	0.32842280651847033
49215	16163	33052	0.3284161332926953
49216	16164	33052	0.3284297789336801
49217	16165	33052	0.32844342402015564
49218	16165	33053	0.32843675078223417
49219	16165	33054	0.3284300778154778
49220	16165	33055	0.32842340511986995
49221	16165	33056	0.32841673269539423
49222	16166	33056	0.32843037666084274
49223	16167	33056	0.3284440200719176
49224	16168	33056	0.3284576629286527
49225	16168	33057	0.3284509903504317
49226	16168	33058	0.3284443180433104
49227	16169	33058	0.3284579600625673
49228	16170	33058	0.3284716015275859
49229	16170	33059	0.32846492920839343
49230	16171	33059	0.3284785699776559
49231	16171	33060	0.32847189778797914
49232	16171	33061	0.3284652258693533
49233	16171	33062	0.32845855422176184
49234	16172	33062	0.32847219401226796
49235	16173	33062	0.3284858332487052
49236	16173	33063	0.32847916158908114
49237	16173	33064	0.328472490200459
49238	16173	33065	0.3284658190828222
49239	16173	33066	0.32845914823615424
49240	16174	33066	0.3284727863525589
49241	16174	33067	0.32846611563534456
49242	16175	33067	0.32847975305633403
49243	16175	33068	0.3284730824685742
49244	16175	33069	0.3284664121517342
49245	16175	33070	0.32845974210579754
49246	16175	33071	0.32845307233074766
49247	16176	33071	0.3284667086319979
49248	16176	33072	0.3284600389863548
49249	16177	33072	0.32847367459237753
49250	16177	33073	0.3284670050761421
49251	16178	33073	0.32848063998700533
49252	16179	33073	0.32849427434418904
49253	16179	33074	0.3284876048159503
49254	16179	33075	0.3284809355585333
49255	16179	33076	0.32847426657192164
49256	16179	33077	0.32846759785609875
49257	16179	33078	0.32846092941104815
49258	16180	33078	0.328474562507613
49259	16180	33079	0.3284678941919243
49260	16180	33080	0.32846122614697526
49261	16180	33081	0.32845455837274923
49262	16181	33081	0.3284681904916569
49263	16182	33081	0.32848182205712195
49264	16182	33082	0.32847515427086715
49265	16182	33083	0.32846848675530294
49266	16182	33084	0.32846181951041287
49267	16183	33084	0.3284754500984432
49268	16183	33085	0.3284687829828692
49269	16183	33086	0.32846211613793663
49270	16183	33087	0.328455449563629
49271	16184	33087	0.3284690791743622
49272	16184	33088	0.3284624127293392
49273	16185	33088	0.32847604164552596
49274	16186	33088	0.32848967000852375
49275	16187	33088	0.3285032978183663
49276	16188	33088	0.3285169250750873
49277	16188	33089	0.32851025833553177
49278	16189	33089	0.32852388489792606
49279	16190	33089	0.328537510907283
49280	16190	33090	0.32853084415584416
49281	16190	33091	0.328524177674966
49282	16190	33092	0.3285175114646321
49283	16191	33092	0.3285311364973723
49284	16191	33093	0.3285244704163623
49285	16191	33094	0.32851780460586383
49286	16192	33094	0.32853142880331127
49287	16192	33095	0.3285247631221215
49288	16192	33096	0.3285180977114105
49289	16193	33096	0.32853172107366757
49290	16194	33096	0.3285453438831406
49291	16195	33096	0.32855896613986324
49292	16195	33097	0.3285523005761584
49293	16196	33097	0.3285659221390461
49294	16196	33098	0.32855925670466996
49295	16196	33099	0.3285525915407242
49296	16196	33100	0.32854592664719245
49297	16197	33100	0.3285595472341116
49298	16197	33101	0.32855288246987707
49299	16197	33102	0.32854621797602385
49300	16198	33102	0.32855983772819475
49301	16198	33103	0.32855317336362344
49302	16198	33104	0.3285465092694008
49303	16198	33105	0.3285398454455104
49304	16198	33106	0.32853318189193575
49305	16199	33106	0.3285468005273299
49306	16199	33107	0.3285401371029895
49307	16199	33108	0.3285334739489322
49308	16200	33108	0.3285470917498175
49309	16200	33109	0.32854042872497924
49310	16201	33109	0.3285540458324883
49311	16202	33109	0.3285676623877025
49312	16203	33109	0.32858127839065543
49313	16203	33110	0.328574615213027
49314	16204	33110	0.3285882305227724
49315	16204	33111	0.32858156747439926
49316	16205	33111	0.32859518209100497
49317	16205	33112	0.32858851917188797
49318	16206	33112	0.3286021330954215
49319	16206	33113	0.32859547030556174
49320	16206	33114	0.32858880778588806
49321	16206	33115	0.3285821455363841
49322	16207	33115	0.3285957584850574
49323	16207	33116	0.3285890963647791
49324	16208	33116	0.32860270862054985
49325	16208	33117	0.3285960466294982
49326	16208	33118	0.3285893849085675
49327	16209	33118	0.32860299633061
49328	16209	33119	0.3285963347388907
49329	16210	33119	0.328609945468183
49330	16210	33120	0.32860328400567607
49331	16210	33121	0.32859662281324115
49332	16211	33121	0.32861023270899214
49333	16211	33122	0.3286035716457544
49334	16212	33122	0.32861718084890745
49335	16212	33123	0.3286105199148677
49336	16213	33123	0.3286241284254905
49337	16213	33124	0.3286174676206498
49338	16213	33125	0.3286108070858162
49339	16213	33126	0.3286041468209733
49340	16213	33127	0.32859748682610457
49341	16213	33128	0.32859082710119375
49342	16213	33129	0.32858416764622433
49343	16214	33129	0.328597774760351
49344	16214	33130	0.32859111543450065
49345	16214	33131	0.3285844563785591
49346	16214	33132	0.32857779759251005
49347	16215	33132	0.3285914037327497
49348	16215	33133	0.3285847450757883
49349	16215	33134	0.3285780866886867
49350	16216	33134	0.3285916919959473
49351	16216	33135	0.3285850337379182
49352	16216	33136	0.3285783757497163
49353	16216	33137	0.32857171803132534
49354	16217	33137	0.32858532236495525
49355	16217	33138	0.3285786647756053
49356	16218	33138	0.32859226841721373
49357	16218	33139	0.3285856109569058
49358	16219	33139	0.3285992139065602
49359	16219	33140	0.3285925565752953
49360	16220	33140	0.3286061588330632
49361	16220	33141	0.3285995016308422
49362	16221	33141	0.32861310319679105
49363	16221	33142	0.32860644612361484
49364	16222	33142	0.32862004699781217
49365	16222	33143	0.32861339005368173
49366	16223	33143	0.32862699023619496
49367	16224	33143	0.32864058986772543
49368	16224	33144	0.32863393291200776
49369	16225	33144	0.3286475318519719
49370	16226	33144	0.32866113024103705
49371	16226	33145	0.3286544732737842
49372	16226	33146	0.328647816576197
49373	16227	33146	0.3286614141332307
49374	16227	33147	0.3286547575647102
49375	16228	33147	0.3286683544303797
49376	16228	33148	0.32866169799092676
49377	16228	33149	0.3286550418210908
49378	16229	33149	0.3286686378549151
49379	16229	33150	0.32866198181413153
49380	16229	33151	0.32865532604293235
49381	16230	33151	0.3286689212450133
49382	16230	33152	0.3286622656028512
49383	16231	33152	0.32867586011380434
49384	16231	33153	0.3286692046006804
49385	16231	33154	0.3286625493570922
49386	16232	33154	0.32867614303648807
49387	16232	33155	0.3286694879219228
49388	16232	33156	0.3286628330768608
49389	16233	33156	0.32867642592480106
49390	16234	33156	0.3286900182223122
49391	16234	33157	0.3286833633657954
49392	16234	33158	0.3286767087787496
49393	16235	33158	0.328690300244974
49394	16235	33159	0.3286836457869377
49395	16235	33160	0.3286769915983399
49396	16235	33161	0.3286703376791643
49397	16235	33162	0.3286636840293945
49398	16235	33163	0.32865703064901414
49399	16236	33163	0.3286706208627705
49400	16237	33163	0.3286842105263158
49401	16237	33164	0.32867755713447094
49402	16237	33165	0.32867090401198334
49403	16237	33166	0.3286642511588365
49404	16237	33167	0.32865759857501414
49405	16237	33168	0.32865094626049995
49406	16238	33168	0.3286645346719022
49407	16238	33169	0.32865788248628736
49408	16238	33170	0.32865123056994816
49409	16239	33170	0.3286648181505394
49410	16239	33171	0.32865816636308437
49411	16239	33172	0.3286515148448726
49412	16239	33173	0.3286448635958876
49413	16239	33174	0.32863821261611315
49414	16239	33175	0.32863156190553283
49415	16240	33175	0.3286451482343418
49416	16240	33176	0.3286384976525822
49417	16240	33177	0.32863184733998424
49418	16241	33177	0.3286454328382371
49419	16241	33178	0.32863878265444463
49420	16241	33179	0.3286321327397815
49421	16242	33179	0.32864571740757975
49422	16242	33180	0.3286390676217069
49423	16242	33181	0.3286324181049309
49424	16242	33182	0.3286257688572354
49425	16242	33183	0.3286191198786039
49426	16243	33183	0.3286327034354388
49427	16243	33184	0.3286260545855504
49428	16243	33185	0.3286194060046937
49429	16243	33186	0.32861275769285236
49430	16243	33187	0.32860610965001014
49431	16243	33188	0.3285994618761506
49432	16243	33189	0.3285928143712575
49433	16243	33190	0.32858616713531447
49434	16243	33191	0.3285795201683052
49435	16244	33191	0.3285931020532012
49436	16244	33192	0.3285864552148232
49437	16244	33193	0.3285798086453466
49438	16244	33194	0.32857316234475503
49439	16245	33194	0.32858674325937015
49440	16246	33194	0.32860032362459546
49441	16246	33195	0.3285936773123521
49442	16246	33196	0.3285870312689616
49443	16246	33197	0.3285803854944077
49444	16247	33197	0.32859396488957204
49445	16248	33197	0.32860754373546364
49446	16249	33197	0.32862112203211585
49447	16249	33198	0.32861447610572936
49448	16250	33198	0.3286280537129914
49449	16251	33198	0.3286416307710975
49450	16252	33198	0.3286552072800809
49451	16253	33198	0.32866878323997495
49452	16254	33198	0.3286823586508129
49453	16254	33199	0.3286757122924797
49454	16254	33200	0.32866906620293607
49455	16255	33200	0.3286826407845516
49456	16255	33201	0.32867599482368165
49457	16255	33202	0.3286693491315688
49458	16255	33203	0.32866270370819683
49459	16256	33203	0.328676277320609
49460	16256	33204	0.3286696320258795
49461	16257	33204	0.32868320494935405
49462	16257	33205	0.328676559783268
49463	16258	33205	0.32869013201787195
49464	16258	33206	0.3286834869804302
49465	16258	33207	0.3286768422116648
49466	16259	33207	0.3286904136174342
49467	16259	33208	0.328683768977298
49468	16259	33209	0.3286771246058058
49469	16259	33210	0.32867048050294123
49470	16259	33211	0.3286638366686881
49471	16259	33212	0.32865719310303004
49472	16259	33213	0.3286505498059508
49473	16259	33214	0.32864390677743416
49474	16259	33215	0.32863726401746374
49475	16260	33215	0.32865083375442145
49476	16260	33216	0.3286441911229687
49477	16260	33217	0.32863754876002993
49478	16261	33217	0.3286511176684587
49479	16261	33218	0.32864447543402253
49480	16262	33218	0.32865804365400164
49481	16263	33218	0.32867161132555933
49482	16263	33219	0.32866496907966536
49483	16263	33220	0.32865832710223714
49484	16264	33220	0.32867189394551777
49485	16265	33220	0.3286854602404769
49486	16265	33221	0.3286788182516267
49487	16265	33222	0.3286721765312102
49488	16266	33222	0.3286857419980601
49489	16267	33222	0.3286993069166886
49490	16267	33223	0.3286926651848858
49491	16267	33224	0.3286860237214847
49492	16268	33224	0.3286995878121717
49493	16268	33225	0.3286929464772796
49494	16268	33226	0.3286863054107569
49495	16268	33227	0.32867966461258713
49496	16268	33228	0.3286730240827542
49497	16269	33228	0.3286865870658828
49498	16270	33228	0.3287001495009899
49499	16271	33228	0.32871371138810884
49500	16272	33228	0.3287272727272727
49501	16272	33229	0.32872063190642614
49502	16272	33230	0.3287139913538847
49503	16272	33231	0.32870735106963217
49504	16273	33231	0.3287209114414997
49505	16273	33232	0.3287142712857287
49506	16274	33232	0.3287278309699834
49507	16275	33232	0.3287413901064496
49508	16275	33233	0.3287347499394037
49509	16275	33234	0.32872811004059865
49510	16275	33235	0.3287214704100182
49511	16275	33236	0.328714831047646
49512	16275	33237	0.32870819195346584
49513	16275	33238	0.32870155312746147
49514	16275	33239	0.3286949145696167
49515	16275	33240	0.3286882762799152
49516	16276	33240	0.32870183375070683
49517	16276	33241	0.32869519558939353
49518	16277	33241	0.3287087523728745
49519	16277	33242	0.32870211433995034
49520	16277	33243	0.32869547657512116
49521	16278	33243	0.32870903253165323
49522	16278	33244	0.3287023948951981
49523	16278	33245	0.32869575752680574
49524	16278	33246	0.3286891204264599
49525	16278	33247	0.32868248359414437
49526	16278	33248	0.3286758470298429
49527	16278	33249	0.3286692107335393
49528	16279	33249	0.3286827653044742
49529	16279	33250	0.3286761291364655
49530	16279	33251	0.32866949323642236
49531	16279	33252	0.3286628576043286
49532	16279	33253	0.328656222240168
49533	16279	33254	0.3286495871439242
49534	16280	33254	0.32866314046917267
49535	16280	33255	0.3286565055011608
49536	16281	33255	0.32867005813953487
49537	16281	33256	0.32866342329975573
49538	16281	33257	0.3286567887278453
49539	16281	33258	0.3286501544237873
49540	16281	33259	0.3286435203875656
49541	16281	33260	0.3286368866191639
49542	16281	33261	0.3286302531185661
49543	16281	33262	0.32862361988575584
49544	16281	33263	0.32861698692071695
49545	16281	33264	0.32861035422343327
49546	16281	33265	0.3286037217938885
49547	16281	33266	0.3285970896320665
49548	16281	33267	0.3285904577379511
49549	16281	33268	0.328583826111526
49550	16281	33269	0.32857719475277497
49551	16282	33269	0.32859074488910417
49552	16282	33270	0.3285841136583791
49553	16282	33271	0.32857748269529596
49554	16283	33271	0.32859103200548895
49555	16283	33272	0.3285844011704167
49556	16283	33273	0.32857777060295423
49557	16283	33274	0.3285711403030853
49558	16283	33275	0.3285645102707938
49559	16283	33276	0.3285578805060635
49560	16284	33276	0.32857142857142857
49561	16284	33277	0.3285647989346462
49562	16284	33278	0.32855816956539285
49563	16284	33279	0.3285515404636523
49564	16284	33280	0.32854491162940846
49565	16284	33281	0.328538283062645
49566	16285	33281	0.3285518298833878
49567	16286	33281	0.3285653761575242
49568	16286	33282	0.32855874757908327
49569	16286	33283	0.32855211926809097
49570	16286	33284	0.32854549122453097
49571	16286	33285	0.3285388634483872
49572	16286	33286	0.32853223593964337
49573	16286	33287	0.32852560869828334
49574	16287	33287	0.32853915358857466
49575	16287	33288	0.32853252647503783
49576	16287	33289	0.32852589962885265
49577	16287	33290	0.328519273050003
49578	16287	33291	0.3285126467384727
49579	16287	33292	0.32850602069424556
49580	16287	33293	0.32849939491730534
49581	16288	33293	0.32851293842399304
49582	16288	33294	0.3285063127747973
49583	16288	33295	0.3284996873928564
49584	16288	33296	0.3284930622781542
49585	16289	33296	0.32850660482000604
49586	16289	33297	0.3284999798330174
49587	16289	33298	0.3284933551132353
49588	16289	33299	0.3284867306606437
49589	16289	33300	0.32848010647522635
49590	16289	33301	0.3284734825569671
49591	16290	33301	0.328487023855135
49592	16290	33302	0.32848040006452656
49593	16290	33303	0.3284737765410441
49594	16290	33304	0.3284671532846715
49595	16290	33305	0.3284605302953927
49596	16290	33306	0.3284539075731914
49597	16290	33307	0.3284472851180515
49598	16290	33308	0.32844066292995683
49599	16291	33308	0.3284542027056997
49600	16292	33308	0.3284677419354839
49601	16293	33308	0.32848128061934234
49602	16293	33309	0.32847465827990807
49603	16293	33310	0.32846803620748743
49604	16293	33311	0.32846141440206433
49605	16293	33312	0.3284547928636226
49606	16293	33313	0.3284481715921461
49607	16293	33314	0.3284415505876187
49608	16293	33315	0.3284349298500242
49609	16293	33316	0.3284283093793465
49610	16293	33317	0.32842168917556946
49611	16293	33318	0.3284150692386769
49612	16294	33318	0.3284286059824236
49613	16295	33318	0.3284421421804769
49614	16296	33318	0.3284556778328698
49615	16296	33319	0.3284490577446337
49616	16297	33319	0.3284625927120284
49617	16298	33319	0.3284761271338453
49618	16299	33319	0.3284896610101173
49619	16299	33320	0.32848304077067253
49620	16299	33321	0.32847642079806527
49621	16300	33321	0.3284899538501844
49622	16300	33322	0.3284833340050784
49623	16300	33323	0.3284767144267779
49624	16300	33324	0.3284700951152668
49625	16300	33325	0.32846347607052895
49626	16300	33326	0.32845685729254825
49627	16301	33326	0.3284703891027062
49628	16301	33327	0.3284637704521641
49629	16301	33328	0.32845715206834714
49630	16301	33329	0.3284505339512392
49631	16301	33330	0.3284439161008241
49632	16302	33330	0.32845744680851063
49633	16302	33331	0.3284508290854875
49634	16302	33332	0.3284442116291252
49635	16303	33332	0.32845774151304524
49636	16303	33333	0.32845112418406
49637	16303	33334	0.3284445071217036
49638	16304	33334	0.32845803618195735
49639	16304	33335	0.3284514192469631
49640	16304	33336	0.3284448025785657
49641	16304	33337	0.3284381861767491
49642	16305	33337	0.3284517142742033
49643	16305	33338	0.328445097999718
49644	16305	33339	0.3284384819917815
49645	16305	33340	0.3284318662503777
49646	16306	33340	0.328445393385167
49647	16306	33341	0.32843877777106373
49648	16306	33342	0.3284321624234612
49649	16306	33343	0.32842554734234325
49650	16307	33343	0.3284390735146022
49651	16307	33344	0.32843245856075404
49652	16307	33345	0.3284258438733586
49653	16308	33345	0.32843936922240347
49654	16308	33346	0.32843275466226285
49655	16309	33346	0.32844627932735876
49656	16309	33347	0.32843966489447396
49657	16309	33348	0.32843305072799406
49658	16309	33349	0.32842643682790285
49659	16309	33350	0.32841982319418433
49660	16309	33351	0.32841320982682237
49661	16309	33352	0.3284065967258009
49662	16309	33353	0.32839998389110386
49663	16309	33354	0.3283933713227151
49664	16310	33354	0.3284068943298969
49665	16310	33355	0.328400281888654
49666	16310	33356	0.32839366971368744
49667	16310	33357	0.3283870578049812
49668	16310	33358	0.3283804461625191
49669	16310	33359	0.32837383478628523
49670	16311	33359	0.32838735655325146
49671	16311	33360	0.328380745304101
49672	16311	33361	0.3283741343211467
49673	16312	33361	0.32838765526543595
49674	16312	33362	0.3283810444095503
49675	16312	33363	0.3283744338198289
49676	16312	33364	0.32836782349625576
49677	16312	33365	0.32836121343881475
49678	16313	33365	0.32837473328233824
49679	16314	33365	0.3283882525815737
49680	16314	33366	0.3283816425120773
49681	16314	33367	0.3283750327086814
49682	16315	33367	0.32838855118554006
49683	16315	33368	0.3283819415091681
49684	16316	33368	0.3283954593027937
49685	16316	33369	0.32838884975344673
49686	16316	33370	0.3283822404701526
49687	16316	33371	0.3283756314528951
49688	16317	33371	0.32838914828530025
49689	16317	33372	0.32838253939503714
49690	16318	33372	0.3283960555443751
49691	16318	33373	0.32838944678110726
49692	16318	33374	0.32838283828382836
49693	16318	33375	0.3283762300525225
49694	16318	33376	0.3283696220871735
49695	16318	33377	0.3283630143877654
49696	16319	33377	0.32837652929813266
49697	16320	33377	0.3283900436646075
49698	16320	33378	0.32838343595315705
49699	16320	33379	0.32837682850761585
49700	16321	33379	0.3283903420523139
49701	16321	33380	0.3283837347337076
49702	16321	33381	0.32837712768097865
49703	16322	33381	0.32839064040399973
49704	16323	33381	0.3284041525832931
49705	16324	33381	0.32841766421889146
49706	16324	33382	0.32841105701524964
49707	16325	33382	0.3284245679682942
49708	16326	33382	0.32843807837772593
49709	16326	33383	0.3284314711621638
49710	16326	33384	0.3284248642124321
49711	16326	33385	0.32841825752851483
49712	16326	33386	0.3284116511103959
49713	16326	33387	0.3284050449580593
49714	16326	33388	0.3283984390714889
49715	16326	33389	0.3283918334506688
49716	16327	33389	0.32840534234451685
49717	16327	33390	0.32839873685057425
49718	16327	33391	0.32839213162235004
49719	16327	33392	0.32838552665982823
49720	16327	33393	0.3283789219629928
49721	16327	33394	0.3283723175318276
49722	16328	33394	0.32838582518804554
49723	16329	33394	0.32839933230094726
49724	16329	33395	0.3283927278577749
49725	16329	33396	0.32838612368024134
49726	16329	33397	0.32837951976833046
49727	16329	33398	0.32837291612202624
49728	16329	33399	0.3283663127413127
49729	16330	33399	0.32837981861690363
49730	16330	33400	0.32837321536296
49731	16330	33401	0.3283666123745752
49732	16330	33402	0.3283600096517333
49733	16330	33403	0.3283534071944182
49734	16330	33404	0.32834680500261393
49735	16331	33404	0.3283603096410978
49736	16331	33405	0.3283537075760013
49737	16332	33405	0.3283672115326618
49738	16333	33405	0.3283807149463187
49739	16334	33405	0.3283942178170048
49740	16334	33406	0.32838761560112584
49741	16334	33407	0.3283810136507107
49742	16334	33408	0.32837441196574324
49743	16335	33408	0.32838791387732946
49744	16335	33409	0.32838131231907364
49745	16335	33410	0.3283747110262338
49746	16336	33410	0.3283882121175572
49747	16336	33411	0.32838161095141416
49748	16336	33412	0.3283750100506553
49749	16336	33413	0.32836840941526463
49750	16336	33414	0.3283618090452261
49751	16336	33415	0.32835520894052384
49752	16336	33416	0.32834860910114166
49753	16336	33417	0.3283420095270637
49754	16337	33417	0.3283555091047956
49755	16338	33417	0.32836900813988545
49756	16338	33418	0.32836240855374227
49757	16339	33418	0.3283759069075708
49758	16340	33418	0.3283894047188392
49759	16341	33418	0.32840290198758015
49760	16341	33419	0.32839630225080385
49761	16341	33420	0.328389702779285
49762	16341	33421	0.32838310357300754
49763	16341	33422	0.32837650463195545
49764	16342	33422	0.3283900008037939
49765	16343	33422	0.3284034964332362
49766	16343	33423	0.3283968974802074
49767	16343	33424	0.32839029879237247
49768	16343	33425	0.3283837003697155
49769	16344	33425	0.32839719504108983
49770	16344	33426	0.32839059674502713
49771	16345	33426	0.3284040907355689
49772	16345	33427	0.3283974925661014
49773	16345	33428	0.3283908946617644
49774	16345	33429	0.3283842970225419
49775	16345	33430	0.3283776996484179
49776	16345	33431	0.3283711025393764
49777	16345	33432	0.3283645056954015
49778	16345	33433	0.32835790911647716
49779	16345	33434	0.32835131280258745
49780	16346	33434	0.32836480514262756
49781	16346	33435	0.3283582089552239
49782	16346	33436	0.3283516130328231
49783	16346	33437	0.3283450173754093
49784	16347	33437	0.32835850875783384
49785	16347	33438	0.32835191322687557
49786	16347	33439	0.3283453179608725
49787	16348	33439	0.3283588085243136
49788	16349	33439	0.32837229854583433
49789	16349	33440	0.3283657032677901
49790	16349	33441	0.32835910825466963
49791	16350	33441	0.3283725974573718
49792	16350	33442	0.3283660025706941
49793	16350	33443	0.3283594079489085
49794	16351	33443	0.3283728963328915
49795	16351	33444	0.3283663018375339
49796	16351	33445	0.3283597076070367
49797	16351	33446	0.32835311364138403
49798	16352	33446	0.328366601068316
49799	16353	33446	0.3283800879535734
49800	16353	33447	0.3283734939759036
49801	16353	33448	0.32836690026304693
49802	16353	33449	0.32836030681498735
49803	16354	33449	0.32837379274340905
49804	16355	33449	0.3283872781302707
49805	16355	33450	0.3283806846702138
49806	16355	33451	0.3283740914749227
49807	16356	33451	0.32838757604352803
49808	16356	33452	0.32838098297462254
49809	16357	33452	0.3283944668634183
49810	16357	33453	0.3283878739208994
49811	16357	33454	0.3283812812430989
49812	16358	33454	0.32839476431382
49813	16358	33455	0.3283881717623913
49814	16358	33456	0.32838157947564944
49815	16358	33457	0.32837498745357824
49816	16358	33458	0.3283683956961619
49817	16358	33459	0.3283618042033844
49818	16358	33460	0.32835521297522985
49819	16358	33461	0.3283486220116823
49820	16358	33462	0.3283420313127258
49821	16358	33463	0.3283354408783445
49822	16358	33464	0.32832885070852236
49823	16359	33464	0.32834233185476586
49824	16360	33464	0.3283558124598587
49825	16361	33464	0.3283692925238334
49826	16362	33464	0.3283827720467226
49827	16362	33465	0.3283761815882955
49828	16362	33466	0.3283695913943967
49829	16362	33467	0.32836300146501035
49830	16362	33468	0.32835641180012043
49831	16362	33469	0.328349822399711
49832	16362	33470	0.32834323326376624
49833	16362	33471	0.32833664439227017
49834	16362	33472	0.3283300557852069
49835	16362	33473	0.32832346744256047
49836	16362	33474	0.328316879364315
49837	16362	33475	0.3283102915504545
49838	16362	33476	0.32830370400096315
49839	16362	33477	0.32829711671582495
49840	16362	33478	0.3282905296950241
49841	16362	33479	0.32828394293854457
49842	16362	33480	0.3282773564463705
49843	16362	33481	0.32827077021848605
49844	16362	33482	0.3282641842548752
49845	16362	33483	0.3282575985555221
49846	16363	33483	0.32827107491072505
49847	16363	33484	0.32826448933737234
49848	16363	33485	0.3282579040282459
49849	16364	33485	0.3282713795662902
49850	16365	33485	0.32828485456369105
49851	16365	33486	0.32827826924234216
49852	16366	33486	0.3282917435609404
49853	16366	33487	0.32828515836559485
49854	16366	33488	0.3282785734344285
49855	16366	33489	0.3282719887674255
49856	16367	33489	0.3282854621309371
49857	16367	33490	0.32827887758990715
49858	16368	33490	0.3282923502747804
49859	16368	33491	0.3282857658597244
49860	16368	33492	0.3282791817087846
49861	16368	33493	0.328272597821945
49862	16368	33494	0.32826601419918977
49863	16368	33495	0.32825943084050296
49864	16368	33496	0.32825284774586877
49865	16369	33496	0.32826631906146597
49866	16370	33496	0.32827978983676254
49867	16370	33497	0.3282732067299015
49868	16370	33498	0.32826662388706185
49869	16370	33499	0.32826004130822756
49870	16370	33500	0.3282534589933828
49871	16370	33501	0.3282468769425117
49872	16371	33501	0.32826034648700675
49873	16371	33502	0.32825376456198746
49874	16371	33503	0.3282471829009103
49875	16372	33503	0.3282606516290727
49876	16372	33504	0.32825407009383273
49877	16373	33504	0.3282675381438338
49878	16373	33505	0.328260956734432
49879	16373	33506	0.3282543755889252
49880	16373	33507	0.32824779470729754
49881	16373	33508	0.3282412140895331
49882	16373	33509	0.32823463373561607
49883	16374	33509	0.3282481005552994
49884	16374	33510	0.32824152032715903
49885	16374	33511	0.3282349403628345
49886	16374	33512	0.3282283606623101
