caso com troca
iteração	 vencidas	 perdidas	 porcentagem	
59736	39821	19915	0.6666164456943886
59737	39821	19916	0.6666052865058506
59738	39822	19916	0.6666108674545516
59739	39823	19916	0.6666164482164081
59740	39824	19916	0.6666220287914295
59741	39825	19916	0.6666276091796254
59742	39826	19916	0.666633189381005
59743	39826	19917	0.6666220310329244
59744	39827	19917	0.6666276111408677
59745	39828	19917	0.6666331910620136
59746	39829	19917	0.6666387707963713
59747	39830	19917	0.6666443503439503
59748	39831	19917	0.66664992970476
59749	39832	19917	0.6666555088788096
59750	39833	19917	0.6666610878661088
59751	39833	19918	0.6666499305450955
59752	39834	19918	0.6666555094390146
59753	39835	19918	0.6666610881462018
59754	39836	19918	0.6666666666666666
59755	39836	19919	0.6666555099991632
59756	39837	19919	0.6666610884262668
59757	39838	19919	0.6666666666666666
59758	39839	19919	0.6666722447203721
59759	39839	19920	0.6666610887063037
59760	39839	19921	0.6666499330655957
59761	39840	19921	0.6666555111192919
59762	39840	19922	0.6666443559452495
59763	39840	19923	0.6666332011445208
59764	39841	19923	0.6666387791981795
59765	39842	19923	0.6666443570651719
59766	39843	19923	0.6666499347455075
59767	39843	19924	0.6666387805979889
59768	39844	19924	0.6666443581849819
59769	39845	19924	0.6666499355853369
59770	39845	19925	0.6666387819976577
59771	39846	19925	0.6666443593046796
59772	39847	19925	0.666649936425082
59773	39847	19926	0.6666387833971861
59774	39848	19926	0.6666443604242648
59775	39848	19927	0.6666332078628189
59776	39848	19928	0.6666220556745182
59777	39849	19928	0.6666276327015407
59778	39850	19928	0.6666332095419719
59779	39851	19928	0.6666387861958213
59780	39852	19928	0.666644362663098
59781	39852	19929	0.6666332112209565
59782	39852	19930	0.6666220601518852
59783	39853	19930	0.6666276366191057
59784	39854	19930	0.6666332128997725
59785	39855	19930	0.6666387889938948
59786	39856	19930	0.6666443649014819
59787	39856	19931	0.6666332145784201
59788	39857	19931	0.6666387903927209
59789	39858	19931	0.6666443660205055
59790	39859	19931	0.6666499414617829
59791	39860	19931	0.6666555167165626
59792	39860	19932	0.6666443671394167
59793	39861	19932	0.6666499423009382
59794	39862	19932	0.6666555172759808
59795	39862	19933	0.6666443682582156
59796	39862	19934	0.6666332196133521
59797	39862	19935	0.6666220713413716
59798	39862	19936	0.6666109234422556
59799	39862	19937	0.6665997759159852
59800	39862	19938	0.6665886287625418
59801	39862	19939	0.6665774819819067
59802	39862	19940	0.6665663355740611
59803	39863	19940	0.6665719111081384
59804	39864	19940	0.6665774864557554
59805	39865	19940	0.6665830616169217
59806	39866	19940	0.6665886365916464
59807	39867	19940	0.6665942113799388
59808	39867	19941	0.6665830658105939
59809	39867	19942	0.6665719206139544
59810	39868	19942	0.6665774954021066
59811	39869	19942	0.6665830700038454
59812	39870	19942	0.6665886444191801
59813	39870	19943	0.6665774998746092
59814	39871	19943	0.6665830741966764
59815	39872	19943	0.6665886483323581
59816	39873	19943	0.6665942222816638
59817	39874	19943	0.6665997960446027
59818	39875	19943	0.6666053696211842
59819	39875	19944	0.6665942259148431
59820	39875	19945	0.6665830825810766
59821	39875	19946	0.6665719396198659
59822	39875	19947	0.6665607970311925
59823	39876	19947	0.6665663707938418
59824	39877	19947	0.6665719443701524
59825	39878	19947	0.6665775177601337
59826	39879	19947	0.666583090963795
59827	39880	19947	0.6665886639811457
59828	39881	19947	0.666594236812195
59829	39881	19948	0.6665830951545237
59830	39881	19949	0.6665719538692964
59831	39881	19950	0.6665608129564942
59832	39882	19950	0.6665663858804654
59833	39883	19950	0.6665719586181539
59834	39883	19951	0.6665608182638634
59835	39883	19952	0.666549678281942
59836	39884	19952	0.6665552510194531
59837	39885	19952	0.6665608235707005
59838	39886	19952	0.666566395935693
59839	39886	19953	0.666555256605224
59840	39886	19954	0.6665441176470588
59841	39886	19955	0.6665329790611788
59842	39887	19955	0.666538551519
59843	39888	19955	0.6665441237905854
59844	39888	19956	0.6665329857629838
59845	39889	19956	0.6665385579413485
59846	39890	19956	0.666544129933496
59847	39891	19956	0.6665497017394355
59848	39892	19956	0.6665552733591765
59849	39893	19956	0.6665608447927284
59850	39893	19957	0.6665497076023392
59851	39893	19958	0.6665385707841139
59852	39894	19958	0.6665441422174697
59853	39894	19959	0.6665330058643677
59854	39895	19959	0.666538577204531
59855	39896	19959	0.6665441483585332
59856	39897	19959	0.6665497193263833
59857	39898	19959	0.666555290108091
59858	39899	19959	0.6665608607036654
59859	39899	19960	0.666549725187524
59860	39900	19960	0.6665552956899432
59861	39900	19961	0.6665441606388133
59862	39900	19962	0.6665330259597073
59863	39901	19962	0.6665385964619214
59864	39902	19962	0.6665441667780302
59865	39903	19962	0.6665497369080431
59866	39904	19962	0.6665553068519694
59867	39905	19962	0.6665608766098184
59868	39905	19963	0.6665497427674216
59869	39906	19963	0.6665553124321435
59870	39906	19964	0.6665441790546184
59871	39907	19964	0.6665497486262131
59872	39908	19964	0.6665553180117584
59873	39909	19964	0.6665608872112638
59874	39910	19964	0.6665664562247386
59875	39911	19964	0.666572025052192
59876	39912	19964	0.6665775936936336
59877	39912	19965	0.6665664612455534
59878	39912	19966	0.6665553291693109
59879	39913	19966	0.6665608978105847
59880	39914	19966	0.666566466265865
59881	39914	19967	0.6665553347472487
59882	39915	19967	0.6665609031094486
59883	39916	19967	0.6665664712856737
59884	39916	19968	0.6665553403246276
59885	39917	19968	0.6665609084077816
59886	39918	19968	0.6665664763049794
59887	39919	19968	0.6665720440162306
59888	39920	19968	0.6665776115415443
59889	39920	19969	0.6665664813237824
59890	39920	19970	0.6665553514777092
59891	39921	19970	0.6665609190028552
59892	39922	19970	0.6665664863420824
59893	39923	19970	0.6665720534954002
59894	39924	19970	0.6665776204628177
59895	39924	19971	0.6665664913598798
59896	39925	19971	0.6665720582342728
59897	39926	19971	0.6665776249227842
59898	39926	19972	0.6665664963771746
59899	39927	19972	0.6665720629726707
59900	39928	19972	0.6665776293823038
59901	39929	19972	0.6665831956060834
59902	39930	19972	0.6665887616440186
59903	39930	19973	0.6665776338413769
59904	39931	19973	0.6665831997863247
59905	39932	19973	0.666588765545447
59906	39933	19973	0.6665943311187527
59907	39933	19974	0.6665832039661476
59908	39934	19974	0.6665887694464846
59909	39935	19974	0.6665943347410239
59910	39936	19974	0.6665998998497746
59911	39937	19974	0.6666054647727463
59912	39938	19974	0.6666110295099479
59913	39939	19974	0.6666165940613891
59914	39940	19974	0.6666221584270788
59915	39941	19974	0.6666277226070266
59916	39942	19974	0.6666332866012418
59917	39943	19974	0.6666388504097335
59918	39943	19975	0.6666277245568945
59919	39943	19976	0.6666165990754185
59920	39944	19976	0.6666221628838451
59921	39944	19977	0.6666110378665242
59922	39945	19977	0.6666166015820567
59923	39945	19978	0.6666054770288536
59924	39945	19979	0.6665943528469395
59925	39945	19980	0.6665832290362954
59926	39946	19980	0.6665887928445082
59927	39947	19980	0.6665943564670349
59928	39947	19981	0.6665832332131891
59929	39947	19982	0.6665721103305579
59930	39948	19982	0.6665776739529451
59931	39949	19982	0.6665832373896647
59932	39950	19982	0.6665888006407261
59933	39951	19982	0.6665943637061386
59934	39951	19983	0.6665832415657222
59935	39951	19984	0.6665721197964461
59936	39952	19984	0.6665776828617191
59937	39953	19984	0.6665832457413617
59938	39954	19984	0.6665888084353833
59939	39954	19985	0.6665776873154373
59940	39954	19986	0.6665665665665665
59941	39955	19986	0.6665721292604394
59942	39956	19986	0.6665776917687097
59943	39957	19986	0.6665832540913869
59944	39957	19987	0.6665721339917257
59945	39958	19987	0.6665776962215364
59946	39958	19988	0.6665665765855937
59947	39958	19989	0.6665554573206333
59948	39958	19990	0.6665443384266364
59949	39958	19991	0.6665332199035847
59950	39959	19991	0.6665387823185989
59951	39960	19991	0.6665443445480476
59952	39961	19991	0.6665499065919402
59953	39962	19991	0.666555468450286
59954	39963	19991	0.6665610301230944
59955	39964	19991	0.6665665916103745
59956	39965	19991	0.6665721529121356
59957	39965	19992	0.6665610354087096
59958	39966	19992	0.6665665966176323
59959	39966	19993	0.6665554795777114
59960	39967	19993	0.6665610406937958
59961	39967	19994	0.6665499241173429
59962	39967	19995	0.6665388079116774
59963	39967	19996	0.6665276920767806
59964	39968	19996	0.6665332532853045
59965	39969	19996	0.6665388143083465
59966	39969	19997	0.66652769902945
59967	39969	19998	0.6665165841212667
59968	39969	19999	0.666505469583778
59969	39970	19999	0.6665110306991946
59970	39971	19999	0.6665165916291479
59971	39972	19999	0.6665221523736473
59972	39972	20000	0.6665110384846261
59973	39972	20001	0.6664999249662348
59974	39973	20001	0.6665054857104745
59975	39974	20001	0.6665110462692788
59976	39975	20001	0.6665166066426571
59977	39976	20001	0.6665221668306184
59978	39977	20001	0.6665277268331722
59979	39977	20002	0.6665166141482852
59980	39977	20003	0.6665055018339446
59981	39977	20004	0.6664943898901319
59982	39978	20004	0.6664999499849955
59983	39978	20005	0.6664888385042429
59984	39979	20005	0.6664943985062683
59985	39980	20005	0.6664999583229141
59986	39980	20006	0.6664888473977262
59987	39981	20006	0.666494407121543
59988	39981	20007	0.6664832966593318
59989	39982	20007	0.6664888562903198
59990	39982	20008	0.6664777462910485
59991	39982	20009	0.666466636662166
59992	39982	20010	0.6664555274036538
59993	39983	20010	0.6664610871268315
59994	39984	20010	0.6664666466646665
59995	39985	20010	0.6664722060171681
59996	39986	20010	0.6664777651843456
59997	39986	20011	0.6664666566661667
59998	39986	20012	0.6664555485182839
59999	39987	20012	0.6664611076851281
60000	39987	20013	0.66645
60001	39987	20014	0.6664388926851219
60002	39988	20014	0.666444451851605
60003	39988	20015	0.6664333449994166
60004	39989	20015	0.6664389040730618
60005	39990	20015	0.6664444629614199
60006	39990	20016	0.6664333566643336
60007	39991	20016	0.666438915459863
60008	39992	20016	0.666444474070124
60009	39993	20016	0.6664500324951257
60010	39994	20016	0.6664555907348775
60011	39995	20016	0.6664611487893886
60012	39996	20016	0.6664667066586683
60013	39996	20017	0.6664556012863879
60014	39997	20017	0.6664611590628853
60015	39998	20017	0.6664667166541698
60016	39999	20017	0.6664722740602506
60017	39999	20018	0.6664611693353549
60018	39999	20019	0.6664500649805059
60019	39999	20020	0.6664389609956847
60020	40000	20020	0.6664445184938353
60021	40001	20020	0.6664500758068009
60022	40002	20020	0.6664556329345906
60023	40003	20020	0.6664611898772137
60024	40004	20020	0.6664667466346794
60025	40005	20020	0.6664723032069971
60026	40006	20020	0.6664778595941758
60027	40007	20020	0.666483415796225
60028	40008	20020	0.6664889718131538
60029	40009	20020	0.6664945276449716
60030	40010	20020	0.6665000832916875
60031	40011	20020	0.6665056387533108
60032	40012	20020	0.6665111940298507
60033	40012	20021	0.6665000916162778
60034	40013	20021	0.6665056468001466
60035	40013	20022	0.6664945448488382
60036	40014	20022	0.666500099940036
60037	40015	20022	0.6665056548461782
60038	40015	20023	0.6664945534494819
60039	40015	20024	0.666483452422592
60040	40015	20025	0.6664723517654897
60041	40016	20025	0.6664779067637114
60042	40016	20026	0.6664668065687352
60043	40016	20027	0.6664557067435005
60044	40017	20027	0.6664612617413896
60045	40018	20027	0.666466816554251
60046	40019	20027	0.6664723711820937
60047	40020	20027	0.6664779256249271
60048	40021	20027	0.6664834798827605
60049	40022	20027	0.6664890339556029
60050	40023	20027	0.6664945878434638
60051	40023	20028	0.6664834890343209
60052	40024	20028	0.6664890428295477
60053	40025	20028	0.6664945964398115
60054	40026	20028	0.6665001498651214
60055	40027	20028	0.6665057031054866
60056	40028	20028	0.6665112561609164
60057	40029	20028	0.6665168090314202
60058	40030	20028	0.6665223617170069
60059	40031	20028	0.666527914217686
60060	40032	20028	0.6665334665334666
60061	40033	20028	0.6665390186643579
60062	40034	20028	0.6665445706103693
60063	40035	20028	0.6665501223715099
60064	40036	20028	0.666555673947789
60065	40036	20029	0.6665445767085657
60066	40036	20030	0.6665334798388439
60067	40037	20030	0.66653903141492
60068	40037	20031	0.666527935006992
60069	40037	20032	0.6665168389685195
60070	40038	20032	0.6665223905443649
60071	40039	20032	0.6665279419353765
60072	40039	20033	0.6665168464509256
60073	40039	20034	0.6665057513358746
60074	40040	20034	0.6665113027266372
60075	40041	20034	0.6665168539325843
60076	40042	20034	0.6665224049537253
60077	40043	20034	0.6665279557900694
60078	40044	20034	0.6665335064416259
60079	40045	20034	0.666539056908404
60080	40046	20034	0.6665446071904128
60081	40047	20034	0.6665501572876616
60082	40048	20034	0.6665557072001598
60083	40048	20035	0.6665446132849558
60084	40048	20036	0.6665335197390321
60085	40049	20036	0.6665390696513273
60086	40050	20036	0.6665446193788902
60087	40050	20037	0.6665335263867392
60088	40051	20037	0.6665390760218346
60089	40052	20037	0.6665446254722163
60090	40053	20037	0.6665501747378931
60091	40053	20038	0.6665390823917059
60092	40054	20038	0.6665446315649338
60093	40055	20038	0.6665501805534755
60094	40055	20039	0.6665390887609411
60095	40055	20040	0.6665279973375489
60096	40055	20041	0.6665169062832801
60097	40056	20041	0.6665224553638285
60098	40056	20042	0.6665113647708742
60099	40057	20042	0.6665169137589644
60100	40058	20042	0.666522462562396
60101	40059	20042	0.6665280111811783
60102	40060	20042	0.6665335596153206
60103	40060	20043	0.6665224697602449
60104	40061	20043	0.6665280181019566
60105	40062	20043	0.6665335662590467
60106	40063	20043	0.6665391142315243
60107	40064	20043	0.6665446620193988
60108	40064	20044	0.6665335729021096
60109	40065	20044	0.666539120597581
60110	40065	20045	0.6665280319414407
60111	40066	20045	0.6665335795445093
60112	40067	20045	0.6665391269630024
60113	40067	20046	0.6665280388601468
60114	40068	20046	0.6665335861862461
60115	40069	20046	0.6665391333277884
60116	40070	20046	0.6665446802847828
60117	40071	20046	0.6665502270572384
60118	40072	20046	0.6665557736451645
60119	40073	20046	0.6665613200485704
60120	40074	20046	0.6665668662674651
60121	40075	20046	0.6665724123018579
60122	40075	20047	0.6665613253052127
60123	40075	20048	0.6665502386773781
60124	40076	20048	0.666555784711596
60125	40077	20048	0.6665613305613306
60126	40078	20048	0.6665668762265908
60127	40079	20048	0.6665724217073861
60128	40080	20048	0.6665779670037254
60129	40080	20049	0.6665668812054084
60130	40081	20049	0.6665724264094463
60131	40082	20049	0.6665779714290466
60132	40082	20050	0.6665668861837292
60133	40083	20050	0.6665724311110373
60134	40083	20051	0.6665613463265374
60135	40083	20052	0.6665502619107009
60136	40084	20052	0.6665558068378342
60137	40085	20052	0.6665613515805577
60138	40086	20052	0.6665668961388805
60139	40086	20053	0.6665558123680141
60140	40086	20054	0.6665447289657466
60141	40087	20054	0.6665502735238855
60142	40088	20054	0.6665558178976423
60143	40089	20054	0.6665613620870259
60144	40090	20054	0.6665669060920457
60145	40091	20054	0.6665724499127109
60146	40092	20054	0.6665779935490307
60147	40092	20055	0.6665669110678837
60148	40092	20056	0.6665558289552437
60149	40093	20056	0.666561372591398
60150	40094	20056	0.6665669160432253
60151	40094	20057	0.6665558344832172
60152	40094	20058	0.6665447532916611
60153	40094	20059	0.6665336724685386
60154	40094	20060	0.6665225920138311
60155	40094	20061	0.6665115119275206
60156	40095	20061	0.6665170556552962
60157	40096	20061	0.6665225991987632
60158	40096	20062	0.6665115196648824
60159	40096	20063	0.6665004404993434
60160	40096	20064	0.6664893617021277
60161	40097	20064	0.6664949053373448
60162	40098	20064	0.6665004487882716
60163	40098	20065	0.6664893705433572
60164	40098	20066	0.666478292666711
60165	40099	20066	0.666483836117344
60166	40099	20067	0.6664727587009275
60167	40100	20067	0.6664783020592684
60168	40100	20068	0.6664672251030448
60169	40101	20068	0.6664727683690937
60170	40102	20068	0.6664783114508891
60171	40102	20069	0.6664672350467833
60172	40103	20069	0.6664727780362959
60173	40103	20070	0.6664617020923005
60174	40104	20070	0.6664672449895304
60175	40105	20070	0.6664727877025343
60176	40105	20071	0.6664617123105557
60177	40106	20071	0.666467254931286
60178	40107	20071	0.6664727973678088
60179	40108	20071	0.6664783396201333
60180	40109	20071	0.6664838816882686
60181	40109	20072	0.6664728070321198
60182	40109	20073	0.6664617327440099
60183	40110	20073	0.6664672748118239
60184	40111	20073	0.6664728166954672
60185	40112	20073	0.666478358394949
60186	40112	20074	0.6664672847506065
60187	40113	20074	0.6664728263578513
60188	40113	20075	0.6664617531733901
60189	40114	20075	0.6664672946883982
60190	40115	20075	0.6664728360192723
60191	40116	20075	0.6664783771660215
60192	40116	20076	0.6664673046251993
60193	40117	20076	0.6664728456797302
60194	40118	20076	0.6664783865501545
60195	40118	20077	0.66646731456101
60196	40119	20077	0.6664728553392252
60197	40119	20078	0.6664617838098245
60198	40120	20078	0.6664673244958305
60199	40120	20079	0.6664562534261367
60200	40121	20079	0.6664617940199336
60201	40122	20079	0.6664673344296607
60202	40123	20079	0.6664728746553271
60203	40124	20079	0.666478414696942
60204	40124	20080	0.6664673443625009
60205	40125	20080	0.6664728843119342
60206	40125	20081	0.6664618144370993
60207	40126	20081	0.6664673542943511
60208	40127	20081	0.666472893967579
60209	40127	20082	0.6664618246441562
60210	40127	20083	0.6664507556884238
60211	40128	20083	0.6664562953613127
60212	40129	20083	0.6664618348501959
60213	40130	20083	0.6664673741550828
60214	40130	20084	0.6664563058424952
60215	40130	20085	0.6664452378975338
60216	40130	20086	0.6664341703201807
60217	40131	20086	0.6664397097165252
60218	40132	20086	0.6664452489288917
60219	40133	20086	0.6664507879572892
60220	40134	20086	0.666456326801727
60221	40135	20086	0.6664618654622142
60222	40136	20086	0.6664674039387599
60223	40136	20087	0.6664563372797768
60224	40137	20087	0.666461875664187
60225	40138	20087	0.6664674138646741
60226	40139	20087	0.6664729518812473
60227	40139	20088	0.6664618858651435
60228	40140	20088	0.6664674237895996
60229	40140	20089	0.6664563582327451
60230	40141	20089	0.6664618960650839
60231	40141	20090	0.6664508309674421
60232	40142	20090	0.6664563687076637
60233	40143	20090	0.6664619062640081
60234	40144	20090	0.6664674436364844
60235	40144	20091	0.666456379181539
60236	40145	20091	0.6664619164619164
60237	40146	20091	0.6664674535584442
60238	40147	20091	0.6664729904711312
60239	40148	20091	0.6664785271999867
60240	40149	20091	0.6664840637450199
60241	40149	20092	0.6664730001161999
60242	40150	20092	0.666478536569171
60243	40151	20092	0.6664840728383381
60244	40152	20092	0.6664896089237102
60245	40152	20093	0.6664785459374222
60246	40152	20094	0.6664674833183946
60247	40153	20094	0.6664730194034558
60248	40154	20094	0.6664785553047404
60249	40155	20094	0.6664840910222576
60250	40156	20094	0.6664896265560166
60251	40157	20094	0.6664951619060264
60252	40158	20094	0.6665006970722963
60253	40159	20094	0.6665062320548354
60254	40160	20094	0.6665117668536529
60255	40161	20094	0.6665173014687578
60256	40162	20094	0.6665228359001594
60257	40163	20094	0.6665283701478666
60258	40164	20094	0.6665339042118889
60259	40165	20094	0.6665394380922351
60260	40166	20094	0.6665449717889147
60261	40166	20095	0.6665339108212609
60262	40166	20096	0.6665228502207029
60263	40167	20096	0.6665283839171631
60264	40168	20096	0.6665339174299748
60265	40169	20096	0.6665394507591471
60266	40170	20096	0.6665449839046892
60267	40171	20096	0.6665505168666103
60268	40172	20096	0.6665560496449193
60269	40173	20096	0.6665615822396257
60270	40174	20096	0.6665671146507384
60271	40175	20096	0.6665726468782665
60272	40176	20096	0.6665781789222193
60273	40177	20096	0.6665837107826058
60274	40178	20096	0.6665892424594353
60275	40179	20096	0.6665947739527167
60276	40180	20096	0.6666003052624594
60277	40181	20096	0.6666058363886723
60278	40181	20097	0.6665947775307741
60279	40181	20098	0.6665837190397983
60280	40181	20099	0.6665726609157266
60281	40182	20099	0.6665781921335081
60282	40182	20100	0.6665671344680004
60283	40183	20100	0.6665726655939486
60284	40184	20100	0.6665781965363944
60285	40185	20100	0.6665837272953471
60286	40185	20101	0.6665726702717049
60287	40185	20102	0.6665616136148755
60288	40186	20102	0.666567144373673
60289	40187	20102	0.6665726749489956
60290	40188	20102	0.6665782053408525
60291	40188	20103	0.66656714932577
60292	40189	20103	0.666572679625821
60293	40189	20104	0.6665616240691291
60294	40190	20104	0.6665671542773742
60295	40191	20104	0.666572684302181
60296	40192	20104	0.6665782141435584
60297	40192	20105	0.6665671592284856
60298	40193	20105	0.6665726889780755
60299	40193	20106	0.6665616345213021
60300	40193	20107	0.6665505804311774
60301	40193	20108	0.6665395267076831
60302	40194	20108	0.6665450565487049
60303	40194	20109	0.6665340032834187
60304	40195	20109	0.6665395330326347
60305	40196	20109	0.6665450625984578
60306	40197	20109	0.6665505919808974
60307	40197	20110	0.6665395393569569
60308	40198	20110	0.666545068647609
60309	40199	20110	0.6665505977548957
60310	40200	20110	0.666556126678826
60311	40201	20110	0.6665616554194094
60312	40202	20110	0.6665671839766547
60313	40203	20110	0.6665727123505711
60314	40204	20110	0.6665782405411679
60315	40205	20110	0.6665837685484539
60316	40206	20110	0.6665892963724385
60317	40207	20110	0.6665948240131306
60318	40207	20111	0.6665837726715077
60319	40208	20111	0.6665893002204943
60320	40209	20111	0.6665948275862069
60321	40210	20111	0.6666003547686543
60322	40211	20111	0.6666058817678459
60323	40211	20112	0.6665948311589278
60324	40211	20113	0.6665837809163848
60325	40212	20113	0.6665893079154579
60326	40212	20114	0.6665782581308225
60327	40213	20114	0.6665837850382085
60328	40214	20114	0.6665893117623657
60329	40215	20114	0.6665948383033036
60330	40215	20115	0.6665837891596221
60331	40216	20115	0.6665893156088909
60332	40216	20116	0.6665782669230259
60333	40217	20116	0.6665837932806259
60334	40217	20117	0.6665727450525408
60335	40217	20118	0.6665616971906854
60336	40217	20119	0.6665506496950411
60337	40217	20120	0.66653960256559
60338	40217	20121	0.6665285558023136
60339	40218	20121	0.6665340824342465
60340	40218	20122	0.6665230361286045
60341	40219	20122	0.6665285626688321
60342	40220	20122	0.6665340890258857
60343	40221	20122	0.6665396151997747
60344	40221	20123	0.6665285695346679
60345	40222	20123	0.6665340956168697
60346	40222	20124	0.6665230504093064
60347	40223	20124	0.666528576399821
60348	40224	20124	0.6665341022071982
60349	40225	20124	0.666539627831447
60350	40226	20124	0.6665451532725767
60351	40227	20124	0.666550678530596
60352	40228	20124	0.6665562036055143
60353	40229	20124	0.6665617284973406
60354	40230	20124	0.6665672532060841
60355	40231	20124	0.6665727777317538
60356	40232	20124	0.6665783020743588
60357	40233	20124	0.6665838262339082
60358	40234	20124	0.6665893502104112
60359	40235	20124	0.6665948740038768
60360	40235	20125	0.6665838303512259
60361	40235	20126	0.6665727870644953
60362	40235	20127	0.6665617441436665
60363	40236	20127	0.666567268028428
60364	40236	20128	0.6665562255649062
60365	40237	20128	0.6665617493580718
60366	40238	20128	0.6665672729682272
60367	40239	20128	0.6665727963953816
60368	40240	20128	0.6665783196395442
60369	40241	20128	0.6665838427007239
60370	40241	20129	0.6665728010601292
60371	40242	20129	0.6665783240297494
60372	40243	20129	0.6665838468164049
60373	40244	20129	0.666589369420105
60374	40245	20129	0.6665948918408586
60375	40246	20129	0.666600414078675
60376	40247	20129	0.666605936133563
60377	40248	20129	0.6666114580055319
60378	40248	20130	0.6666004173705654
60379	40249	20130	0.6666059391510293
60380	40250	20130	0.6666114607485922
60381	40251	20130	0.6666169821632633
60382	40251	20131	0.6666059421681958
60383	40251	20132	0.666594902538794
60384	40252	20132	0.6666004239533652
60385	40252	20133	0.6665893847809886
60386	40253	20133	0.6665949061040639
60387	40253	20134	0.6665838673886764
60388	40254	20134	0.6665893886202556
60389	40254	20135	0.6665783503618209
60390	40255	20135	0.6665838715019042
60391	40255	20136	0.6665728337003858
60392	40256	20136	0.6665783547489734
60393	40256	20137	0.666567317404335
60394	40257	20137	0.6665728383614267
60395	40258	20137	0.6665783591356901
60396	40259	20137	0.6665838797271343
60397	40259	20138	0.6665728430220044
60398	40260	20138	0.666578363521971
60399	40260	20139	0.6665673272736303
60400	40260	20140	0.6665562913907285
60401	40261	20140	0.6665618118905317
60402	40262	20140	0.6665673322075428
60403	40263	20140	0.6665728523417711
60404	40264	20140	0.6665783722932256
60405	40264	20141	0.6665673371409652
60406	40264	20142	0.6665563023540708
60407	40264	20143	0.6665452679325243
60408	40265	20143	0.6665507879751026
60409	40266	20143	0.6665563078349253
60410	40266	20144	0.6665452739612647
60411	40267	20144	0.6665507937296188
60412	40268	20144	0.6665563133152353
60413	40268	20145	0.6665452799894063
60414	40269	20145	0.6665507994835634
60415	40270	20145	0.6665563187950012
60416	40270	20146	0.6665452860169492
60417	40271	20146	0.6665508052369367
60418	40271	20147	0.6665397729153564
60419	40272	20147	0.6665452920438935
60420	40273	20147	0.6665508109897385
60421	40273	20148	0.6665397792158355
60422	40273	20149	0.6665287478070901
60423	40274	20149	0.6665342667527266
60424	40275	20149	0.6665397855156892
60425	40276	20149	0.6665453040959868
60426	40276	20150	0.6665342733260518
60427	40276	20151	0.6665232429212107
60428	40277	20151	0.6665287615012908
60429	40278	20151	0.6665342798987242
60430	40279	20151	0.6665397981135198
60431	40280	20151	0.6665453161456868
60432	40281	20151	0.6665508339952343
60433	40282	20151	0.6665563516621713
60434	40282	20152	0.6665453221696396
60435	40282	20153	0.6665342930421113
60436	40283	20153	0.666539810708849
60437	40283	20154	0.6665287820374936
60438	40284	20154	0.6665342996128264
60439	40284	20155	0.6665232713976075
60440	40284	20156	0.6665122435473196
60441	40284	20157	0.6665012160619447
60442	40285	20157	0.6665067337282022
60443	40286	20157	0.6665122512118856
60444	40286	20158	0.666501224273708
60445	40286	20159	0.6664901977003888
60446	40287	20159	0.6664957151838005
60447	40287	20160	0.6664846890664549
60448	40288	20160	0.6664902064584436
60449	40288	20161	0.6664791807970355
60450	40289	20161	0.6664846980976014
60451	40289	20162	0.6664736728920945
60452	40289	20163	0.6664626480513465
60453	40290	20163	0.6664681653515955
60454	40291	20163	0.6664736824693155
60455	40292	20163	0.6664791994045157
60456	40292	20164	0.6664681752017997
60457	40293	20164	0.6664736920455862
60458	40294	20164	0.6664792087068709
60459	40295	20164	0.666484725185663
60460	40296	20164	0.6664902414819716
60461	40296	20165	0.6664792180083029
60462	40297	20165	0.6664847342132248
60463	40297	20166	0.6664737111952764
60464	40298	20166	0.6664792273088118
60465	40299	20166	0.6664847432398908
60466	40299	20167	0.6664737207686965
60467	40300	20167	0.6664792366083979
60468	40300	20168	0.6664682145928424
60469	40301	20168	0.6664737303411665
60470	40301	20169	0.6664627087812138
60471	40301	20170	0.6664516875857849
60472	40301	20171	0.6664406667548618
60473	40302	20171	0.6664461825938849
60474	40303	20171	0.6664516982504878
60475	40303	20172	0.6664406779661017
60476	40304	20172	0.6664461935313182
60477	40305	20172	0.6664517089141326
60478	40306	20172	0.6664572241145541
60479	40306	20173	0.6664462044676664
60480	40306	20174	0.6664351851851852
60481	40307	20174	0.6664407003852449
60482	40308	20174	0.6664462154029298
60483	40309	20174	0.6664517302382488
60484	40309	20175	0.6664407115931485
60485	40310	20175	0.6664462263371084
60486	40311	20175	0.6664517408987204
60487	40311	20176	0.6664407227999405
60488	40312	20176	0.6664462372702024
60489	40312	20177	0.666435219626709
60490	40313	20177	0.6664407340056208
60491	40314	20177	0.6664462482022119
60492	40314	20178	0.6664352311049395
60493	40315	20178	0.6664407452101896
60494	40316	20178	0.6664462591331372
60495	40317	20178	0.6664517728737912
60496	40318	20178	0.6664572864321608
60497	40318	20179	0.6664462700629783
60498	40318	20180	0.6664352540579854
60499	40319	20180	0.6664407676159937
60500	40319	20181	0.6664297520661157
60501	40320	20181	0.6664352655328011
60502	40321	20181	0.6664407788172292
60503	40322	20181	0.666446291919409
60504	40322	20182	0.6664352770064789
60505	40323	20182	0.6664407900173539
60506	40324	20182	0.6664463028459987
60507	40324	20183	0.666435288479019
60508	40325	20183	0.6664408012163681
60509	40326	20183	0.6664463137715051
60510	40326	20184	0.6664352999504214
60511	40327	20184	0.6664408124142718
60512	40328	20184	0.6664463246959281
60513	40329	20184	0.6664518367953993
60514	40330	20184	0.6664573487126946
60515	40331	20184	0.6664628604478229
